1.22688	-0.0344304	-0.359083	0.138093	0.119512	0.163474	0.155668	0.252774	0.252868	-0.209158	-0.565894	1.32481	0.837518	0.709778	0.310603	0.287258	0.253135	0.34073	0.516863	-0.0649642	0.790077	2.16169	-0.725332	-0.534141	-0.320765	-0.119448	0.0422683	-0.0504595	-0.0900008	-0.00537028	-0.0763383	-0.594133	
1.50402	0.116301	-1.04969	-0.333094	-0.45253	-0.405506	-0.26366	-0.378894	-0.146095	-1.46792	-2.84485	1.41167	0.740562	0.146854	-0.00474912	-0.147204	-0.230643	-0.112177	-0.0742174	-0.459901	-0.393776	-1.87025	-0.254968	-0.470798	-0.3561	-0.2735	-0.226622	-0.280571	-0.317848	-0.100886	-0.663858	0.381116	
-1.79007	0.793872	-0.0865305	-0.195498	-0.120392	0.0849062	-0.00788531	-0.0292117	-0.274341	-0.695857	-1.26499	2.35201	-0.200904	0.5745	0.273715	0.140178	-0.0244529	-0.0614887	0.247486	-0.609025	-0.407784	-1.55894	1.96453	-0.43405	0.191401	0.0167479	0.052577	0.0283008	-0.0800004	0.058603	-0.172127	1.70727	
-0.289028	0.156462	0.438665	-0.123515	-0.139996	-0.327581	-0.331492	-0.254099	-0.695539	-0.172549	-1.48289	1.11802	0.29009	-0.36329	-0.147387	-0.104225	-0.140965	-0.14549	-0.205296	-0.121083	0.2236	-0.492171	0.746907	0.326735	0.275944	0.427682	0.238177	0.136213	0.206049	0.16925	0.339725	-0.871354	
-0.0943484	-0.612525	-0.0997463	-0.200463	-0.205487	-0.190518	-0.0950079	-0.214468	-0.541524	-0.369376	-0.809469	1.12369	0.235697	0.316207	0.231468	0.215633	0.118079	0.138006	0.432591	-0.0953079	0.822864	-1.0367	0.893314	0.00024372	0.305576	0.00724583	0.0947325	-0.0175623	0.047218	0.148174	-0.00736672	-0.535623	
0.000743594	-0.395177	-0.419985	0.282135	0.197172	-0.214351	-0.0636445	0.103629	-0.141535	0.260762	-0.917578	1.34391	0.609034	0.295552	-0.0187208	0.114565	0.0169797	0.0591671	-0.451126	0.0405478	-0.38206	-1.00773	1.29848	-0.657158	-0.42522	0.283254	0.0474038	-0.11203	-0.0611036	0.056689	-0.348449	-0.0398361	
-2.45843e-006	-0.271157	-0.0647709	0.0777978	-0.129614	-0.0690572	0.0879262	-0.154524	0.108399	-0.351849	-1.10132	1.26835	0.24148	0.472995	-0.234491	0.0814977	-1.03045e-007	-0.081498	0.234491	-0.472995	-0.24148	-1.26834	1.10132	0.351849	-0.108398	0.154523	-0.0879263	0.0690574	0.129614	-0.0777983	0.0647714	0.271158	
-0.000748717	0.0398372	0.348449	-0.0566898	0.0611033	0.11203	-0.0474042	-0.283254	0.42522	0.657157	-1.29848	1.00773	0.382059	-0.0405479	0.451125	-0.0591678	-0.0169802	-0.114566	0.0187202	-0.295553	-0.609035	-1.34391	0.917576	-0.260762	0.141535	-0.103629	0.0636447	0.214351	-0.197172	-0.282135	0.419986	0.395177	
0.0943432	0.535623	0.00736596	-0.148176	-0.0472187	0.0175616	-0.0947331	-0.00724644	-0.305577	-0.00024456	-0.893315	1.03671	-0.822865	0.0953083	-0.432591	-0.138006	-0.118079	-0.215633	-0.231468	-0.316206	-0.235697	-1.12369	0.809469	0.369377	0.541524	0.214468	0.0950078	0.190518	0.205487	0.200463	0.0997465	0.612524	
0.289023	0.871353	-0.339726	-0.16925	-0.20605	-0.136213	-0.238177	-0.427682	-0.275944	-0.326734	-0.746908	0.492172	-0.223599	0.121084	0.205296	0.145491	0.140965	0.104225	0.147388	0.363289	-0.29009	-1.11802	1.48289	0.17255	0.695539	0.254099	0.331491	0.327581	0.139995	0.123515	-0.438665	-0.156463	
1.79006	-1.70727	0.172128	-0.058603	0.0800004	-0.0283009	-0.0525769	-0.0167475	-0.191401	0.434051	-1.96453	1.55894	0.407784	0.609025	-0.247487	0.0614884	0.0244524	-0.140178	-0.273715	-0.5745	0.200905	-2.352	1.26499	0.695858	0.27434	0.0292112	0.00788474	-0.0849066	0.120392	0.195498	0.0865312	-0.793872	
-1.50403	-0.381113	0.663859	0.100886	0.317849	0.280572	0.226623	0.2735	0.356101	0.470799	0.254969	1.87025	0.393775	0.4599	0.0742165	0.112177	0.230643	0.147204	0.00474878	-0.146854	-0.740561	-1.41166	2.84484	1.46792	0.146093	0.378894	0.263659	0.405506	0.45253	0.333093	1.04969	-0.116302	
-1.22689	0.594135	0.0763379	0.00536953	0.0900008	0.0504592	-0.0422683	0.119448	0.320764	0.53414	0.725329	-2.16169	-0.790077	0.0649637	-0.516864	-0.34073	-0.253135	-0.287258	-0.310603	-0.709778	-0.837518	-1.32481	0.565892	0.209157	-0.252869	-0.252775	-0.155669	-0.163474	-0.119513	-0.138093	0.359082	0.0344303	
0.979929	1.38846	-0.220279	0.0273666	0.333253	0.358664	0.239393	0.10629	0.957226	1.02246	-1.06044	0.669631	-0.00901043	0.0398849	-0.108903	-0.11195	-0.0888836	-0.0523858	-0.260465	-0.561403	-1.64411	1.09504	0.811277	0.578108	0.0378461	-0.160213	-0.380422	-0.138847	-0.121056	-0.0301287	0.549001	-0.127753	
0.14453	0.417568	0.5668	-0.19636	0.0223705	0.0219097	-0.00607472	0.0317799	-0.0283217	0.123313	-1.57456	0.2336	-1.23733	-0.422963	-0.660137	-0.250878	-0.140625	-0.197002	-0.210089	-0.645241	0.0596619	-0.7118	0.0190079	0.041896	0.625976	0.297802	0.362375	0.388289	0.18655	0.533672	0.197984	0.537539	
0.255793	0.333217	-0.183874	-0.730021	-0.20493	-0.187875	-0.348082	-0.658681	0.208387	-0.629591	-0.220228	0.787612	-1.03787	-0.428958	0.177997	-0.0964717	0.148831	-0.0513984	-0.107141	-0.284953	0.491785	-0.84254	1.29	0.122469	0.729103	0.240098	0.0305647	0.177042	0.32088	0.689716	0.151982	-0.550356	
0.51201	0.0744529	0.514873	-0.119552	0.1283	0.314376	0.156724	0.816641	-0.346887	0.745085	-0.615872	0.6214	0.690516	-0.0790173	-0.954223	-0.186784	0.292734	-0.0970442	-0.290431	0.115208	-0.400777	-1.02898	1.50695	0.570698	-0.526278	-0.174422	0.404654	0.0289167	-0.31399	0.530641	-0.54873	-0.125262	
-0.123504	0.116624	-0.122167	0.731962	-0.269251	0.225411	0.0518651	-0.0660023	0.837183	0.459499	-0.451862	-0.0453653	-0.869406	0.404655	-0.958219	0.12389	-0.00743877	-0.490031	-0.0672546	-0.352562	-0.805933	-0.852071	1.83484	0.397241	-0.463596	0.280558	0.11793	-0.261906	0.0784897	0.429205	0.685872	-0.597168	
0.430694	-0.655482	1.20464	-0.85537	0.966379	0.822707	0.683971	0.432866	1.49895	2.02763	-0.143703	0.373796	-0.03719	-0.434035	-0.774034	-0.60875	-0.444298	0.133589	-0.179729	-2.36514	-1.32882	-0.730824	1.51132	-0.588071	-0.00194746	-0.0319938	-0.0875649	-0.00622518	0.154029	-1.42206	-0.534168	1.3288	
1.53182	3.42745	0.756846	0.76399	0.600492	0.732624	0.736625	0.659159	1.03637	1.15192	-0.49836	0.66734	-2.62773	-1.69324	-1.21133	-0.522898	-0.739077	-0.898649	-0.944995	-2.43514	-2.99113	0.0461149	1.06098	1.03275	0.946714	0.485134	0.348659	0.595445	0.283856	0.828127	0.118444	1.09037	
2.90746	1.71091	-1.07933	-3.03075	-0.524292	-0.366561	-0.691267	-1.00479	-0.821143	4.26316	-1.53598	-2.12505	-2.7457	-4.8203	-1.62873	-1.35702	-0.6308	0.585293	0.481113	0.660959	-3.11748	-1.76936	-3.56075	5.21303	1.6004	1.70824	1.04453	1.60087	1.74833	0.768605	0.8026	-1.31603	
9.39523	-2.89007	-0.611582	0.744426	0.066595	1.40593	1.82858	1.82842	1.07779	2.84722	10.073	-5.40883	-8.29901	-5.33699	-2.03829	-1.59722	-0.413411	-1.81072	-1.36941	-1.43425	-3.33908	-8.74031	9.52618	-0.208927	1.4516	0.700551	1.37399	1.21745	1.13541	1.94202	-2.55689	2.14375	
